category,subcategory,name,current_price,raw_price,discount,likes_count,is_new,codcountry,variation_0_color,variation_1_color,id,model
kids,Sandals,Gingham Sandals decor node for daughter,18.99,50.99,63,5,FALSE,"ID,MY,PH,SG,TH,VN",Red,Black,1707141,SKUF56773
kids,Dresses,Colorful Dress girl unicorn for 3-11 years,20.05,50.52,60,106,FALSE,"ID,MY,PH,SG,TH,VN",Colorful,,1541394,SKUD09130
kids,Dresses,Dress 3D Flower Girls 6-24 months,37.1,93.48,60,225,FALSE,"ID,MY,PH,SG,TH,VN",Jaune,Violet,1319499,SKU985223
kids,Jackets & Vests,Zipper Jacket girls animal print for 1Y-7Y,30.99,56.99,46,60,FALSE,"ID,MY,PH,SG,TH,VN",Gris,,1364672,SKUA46482
kids,Jackets & Vests,United down jacket for boys 2 to 9 years,43.99,73.99,41,22,FALSE,"ID,MY,PH,SG,TH,VN",rouge,Noir,1365360,SKUA54121
kids,Outerwear & Coats,Coat Fleece Hooded cute girls for 0-24 months,29.99,49.99,40,39,FALSE,"ID,MY,PH,SG,TH,VN",rouge,Violet,1379190,SKUA63209
kids,Dresses,House Dress Pattern Children Girls,26.07,65.68,60,46,FALSE,"ID,MY,PH,SG,TH,VN",Bleu,,1145732,SKU635408
kids,Shoes girl,crystal shoes shiny princess for girls,33.98,61.58,45,239,FALSE,"ID,MY,PH,SG,TH,VN",Rose,Or,1438981,SKUB57662
kids,Dresses,Sweet Girls Princess Dress 4Y-15Y,52.15,131.38,60,203,FALSE,"ID,MY,PH,SG,TH,VN",Bleu,Rose,1326227,SKU999076
kids,Swimwear,1pcs girls mermaid tail swimsuit 4y-11y,24.06,60.63,60,175,FALSE,"ID,MY,PH,SG,TH,VN",1,2,1333624,SKUA09804
kids,Swimwear,3pcs girls swimsuit mermaid 4Y-13Y,26.99,67.99,60,100,FALSE,"ID,MY,PH,SG,TH,VN",Rose,Bleu,1333625,SKUA09862
kids,Customs & Co-ords,2pcs print sets of clothes for boys for 1Y-5Y,20.99,41.99,50,112,FALSE,"ID,MY,PH,SG,TH,VN",blanc,Noir,1308627,SKU954772
kids,Dresses,Princess dress elegant girls 1Y-9Y,38.99,71.99,46,60,FALSE,"ID,MY,PH,SG,TH,VN",Or et vert,,1360811,SKUA47247
kids,Dresses,princess dress costume girls 4Y-13Y,44.99,77.99,42,117,FALSE,"ID,MY,PH,SG,TH,VN",Bleu marin,Gris,1363723,SKUA51391
kids,Tops & Tees,Highs of solid color maternity breastfeeding,30.08,75.79,60,106,FALSE,"ID,MY,PH,SG,TH,VN",blanc,Gris clair,1364668,SKUA47156
kids,hats,"Soft Knitted Cotton child, for children 1 to 5 years",16.04,40.41,60,94,FALSE,"ID,MY,PH,SG,TH,VN",Noir,Rose clair,1377235,SKUA66340
kids,Dresses & Sleeping Bags,Print Cover foldable thin to 0-24M,19.05,47.99,60,90,FALSE,"ID,MY,PH,SG,TH,VN",1,2,1349679,SKUA11646
kids,Dresses,floral embroidery dress for girl 3-9 years,32.99,54.99,40,118,FALSE,"ID,MY,PH,SG,TH,VN",Blanc 1,Blanc 2,1351641,SKUA29961
kids,hats,Baseball Cap Cute Baby Rabbit To 6-36M,15.99,26.99,41,69,FALSE,"ID,MY,PH,SG,TH,VN",Bleu,marron,1357587,SKUA43317
kids,Baby Costumes,Set long sleeve girls printed from 0 to 24 months,19.99,32.99,39,98,FALSE,"ID,MY,PH,SG,TH,VN",gris,Bleu,1401005,SKUA96485
kids,Tops & Tees,Nursing tops in front of flowery,27.07,68.21,60,56,FALSE,"ID,MY,PH,SG,TH,VN",Rayure blanche,Noir,1405921,SKUB03307
kids,Dresses,embroidery dress set Girls 2 pieces 6-36M,28.07,70.73,60,222,FALSE,"ID,MY,PH,SG,TH,VN",Rose,vert,1413439,SKUB18834
kids,Dresses,Evening dress tulle Girls 6-24 months,32.99,54.99,40,86,FALSE,"ID,MY,PH,SG,TH,VN",Rose,Bleu,1385478,SKUA74794
kids,Dresses,tulle girl dress with flowers for 3Y-11Y,41.99,69.99,40,176,FALSE,"ID,MY,PH,SG,TH,VN",blanc,,1390739,SKUA85880
kids,Tops,Colorful Tops bunny for girls aged 6 to 15 years,27.07,68.21,60,52,FALSE,"ID,MY,PH,SG,TH,VN",Gris,,1391755,SKUA88260
kids,Shoes girl,Sneakers unisex knit for children,23.03,42.51,46,274,FALSE,"ID,MY,PH,SG,TH,VN",Rose,blanc,1431428,SKUB31816
kids,Shoes girl,Flats Bowknot Girls Bling Bling,35.07,63.2,45,449,FALSE,"ID,MY,PH,SG,TH,VN",rouge,Rose,1438769,SKUB57706
kids,Bras pregnancy,nursing bra size More,27.07,68.21,60,159,FALSE,"ID,MY,PH,SG,TH,VN",Noir,gris,1439040,SKUB32712
kids,Tops & T-Shirt,Camouflage Kit for boy 2-8 years,18.04,45.46,60,13,FALSE,"ID,MY,PH,SG,TH,VN",White,,1645136,SKUE55420
kids,Customs & Co-ords,boy printed holiday coconut Suit for 1-8 years,31.08,78.32,60,15,FALSE,"ID,MY,PH,SG,TH,VN",Green,,1649339,SKUE69581
kids,Dresses,Sequined printed cherry Girls 2-10 years,19.05,47.99,60,22,FALSE,"ID,MY,PH,SG,TH,VN",Pink,,1659676,SKUE74163
kids,Bras pregnancy,elastic loop extension bra,6.01,15.14,60,16,FALSE,"ID,MY,PH,SG,TH,VN",#01,#02,1582704,SKUD71206
kids,Jackets & Vests,Waterproof Transparent Girls and Boys To 8-15Y,20.05,50.52,60,17,FALSE,"ID,MY,PH,SG,TH,VN",As Picture,,1585732,SKUD75370
kids,Tops,Print Unicorn Toddler Tops For 1-57Y,16.04,40.41,60,7,FALSE,,Dark Blue,,1589444,SKUD84337
kids,Jackets & Vests,daughter winter coats 1-5Y,24.99,47.99,48,13,FALSE,,Pink,,1598410,SKUD99355
kids,Costume & Culottes,Together printed striped cartoon for girls for 1-7 years,23.06,58.1,60,32,FALSE,"ID,MY,PH,SG,TH,VN",White,,1623994,SKUE26539
kids,Overalls & Jumpsuits,Romper Unisex striped cotton 0-24M,22.99,34.99,34,275,FALSE,"ID,MY,PH,SG,TH,VN",rouge,vert,1266863,SKU880040
kids,Baby Costumes,Sets of formal suits for boys 0 to 2 months,36.1,90.95,60,194,FALSE,"ID,MY,PH,SG,TH,VN",blanc,,1271362,SKU891310
kids,Overalls & Jumpsuits,Romper summer ruffle Girls 0-24M,23.06,58.1,60,172,FALSE,"ID,MY,PH,SG,TH,VN",café,vert,1276426,SKU908251
kids,Customs & Co-ords,2pcs sets boys printed short clothes,40.11,101.06,60,74,FALSE,"ID,MY,PH,SG,TH,VN",Bleu,,1282684,SKU920349
kids,Outerwear & Coats,Lace maternity pajamas for pregnant women,29.08,73.26,60,164,FALSE,"ID,MY,PH,SG,TH,VN",gris,Gris clair,1284423,SKU923775
kids,Low,printed baby cute fox long pants for 0-24M,21.05,53.04,60,162,FALSE,"ID,MY,PH,SG,TH,VN",Beige,Marine,1293004,SKU931602
kids,Outerwear & Coats,Trench coat cute baby girl for 6-36M,33.09,83.37,60,232,FALSE,"ID,MY,PH,SG,TH,VN",Rose,kaki,1244196,SKU847572
kids,Flats & Loafers,Girls Bow Decor comfortable loafers slip,25.4,49.8,49,5,FALSE,"ID,MY,PH,SG,TH,VN",Pink,Silver,1706710,SKUF56777
men,undershirt,Adjustable Belly control Slimming Underwear,16.99,39.97,58,382,FALSE,,Black,White,1626609,SKUE30713
men,shirts,Short-sleeved shirts with stripes,17.99,35.98,50,275,FALSE,"ID,MY,PH,SG,TH,VN",Black strip,Rayure bleue,1696680,SKUF37566
men,Henley Shirts,Henley breathable linen shirt for men,16.98,39.99,58,3686,FALSE,"ID,MY,PH,SG,TH,VN",,,1676437,SKUE55668
men,Briefs,Clutch Cozy Modal Underwear,8.99,17.98,50,50,FALSE,"ID,MY,PH,SG,TH,VN",Rose,vert,1692052,SKUF24928
men,Pyjamas,Pajama comfortable cotton and linen,31.35,45.26,31,140,FALSE,"ID,MY,PH,SG,TH,VN",Grey,Blue,1658681,SKUE87235
men,Henley Shirts,Shirt Vintage pure color collar,20.99,38.99,46,11521,FALSE,"ID,MY,PH,SG,TH,VN",Vert foncé,kaki,1361733,SKUA44469
men,T-Shirts,casual T shirt plain cotton with chest pocket,9.99,25.99,62,2627,FALSE,"ID,MY,PH,SG,TH,VN",Navy,Wine Red,1650894,SKUE67015
men,shirts,Shirts multicolored pockets,16.99,33.94,50,6570,FALSE,"ID,MY,PH,SG,TH,VN",Blue,Yellow,1644753,SKUE56372
men,Pyjamas,More Pajamas patchwork design size,23.99,0,0,101,FALSE,"ID,MY,PH,SG,TH,VN",Rose,Vin rouge,1679383,SKUE16676
men,shirts,Shirts Printed Branches Vintage,23.09,33.94,32,3474,FALSE,"ID,MY,PH,SG,TH,VN",Khaki,Coffee,1649599,SKUE54146
men,T-Shirts,Graphic Tees Astronaut and Earth,9.99,29.99,67,1447,FALSE,"ID,MY,PH,SG,TH,VN",Black,Grey,1685394,SKUF32558
men,shirts,Print Shirt floral porcelain Men,18.99,37.71,50,8872,FALSE,"ID,MY,PH,SG,TH,VN",Noir,Bleu,1496404,SKUC48987
men,shirts,100% cotton printed shirts for men,20.99,37.71,44,9211,FALSE,"ID,MY,PH,SG,TH,VN",vert,Bleu,1527110,SKUC66899
men,shirts,Shirts united striola Chest Pocket,16.49,28.28,42,5267,FALSE,"ID,MY,PH,SG,TH,VN",Blue,Black,1646547,SKUE37685
men,T-Shirts,T-shirt 100% cotton V-neck solid color,9.99,28.28,65,788,FALSE,"ID,MY,PH,SG,TH,VN",Sky Blue,White,1689337,SKUF22170
men,shirts,collared shirt amount linen breathable,16.99,33.99,50,1040,FALSE,"ID,MY,PH,SG,TH,VN",blanc,gris,1687607,SKUF04403
men,Pyjamas,Sets of cotton and linen shirts,31.99,60.35,47,15,TRUE,"ID,MY,PH,SG,TH,VN",,,1715461,SKUF80490
men,Henley Shirts,Henley Casual Solid Cotton Linen Shirt Vintage,20.99,33.94,38,3440,FALSE,"ID,MY,PH,SG,TH,VN",Bleu,Jaune,1439022,SKUB55545
men,shirts,Colorful Cotton Stripe Shirt,18.89,35.99,48,3566,FALSE,"ID,MY,PH,SG,TH,VN",Green,Blue,1662372,SKUE94088
men,shirts,Short sleeved shirts printed with floral vintage oil,19.79,28.28,30,3542,FALSE,"ID,MY,PH,SG,TH,VN",Yellow,Blue,1653022,SKUE55334
men,Briefs,Phimosis circumcision Protective Brief,31.98,55.24,42,310,FALSE,"ID,MY,PH,SG,TH,VN",Gris,,1443219,SKUB32708
men,T-Shirts,Sample Cartoon Cat Mens Casual Cotton Short Sleeve Graphic T-Shirt,9.99,28.99,66,1799,FALSE,"ID,MY,PH,SG,TH,VN",vert,Bleu clair,1677892,SKUF20434
men,shirts,Shirt contrast color patchwork,17.99,33.94,47,2502,FALSE,"ID,MY,PH,SG,TH,VN",Black,Blue,1680786,SKUF20181
men,shirts,Shirts printed cartoon graffiti Men,18.99,33.94,44,8248,FALSE,"ID,MY,PH,SG,TH,VN",Blue,Lake Blue,1541922,SKUD14678
men,shirts,Shirt patchwork plants and leaves scratch,17.99,33.94,47,2521,FALSE,,Jaune,Orange,1677991,SKUF08173
men,Pants,Pants loose baggy 100% cotton,29.39,50.29,42,6481,FALSE,"ID,MY,PH,SG,TH,VN",Vert foncé,Noir,1285524,SKU924208
men,shirts,landscape patchwork striped shirt,17.99,33.94,47,1969,FALSE,"ID,MY,PH,SG,TH,VN",Orange,Bleu,1677988,SKUF08187
men,shirts,United shirt breathable lightweight,15.74,28.28,44,2692,FALSE,"ID,MY,PH,SG,TH,VN",Yellow,Khaki,1662784,SKUE54946
men,shirts,down collar shirt printed Chinese painting,38.84,59.99,35,3036,FALSE,"ID,MY,PH,SG,TH,VN",White,Black,1528008,SKUC62470
men,Pyjamas,Clothing lightweight interior plain cotton linen,27.99,52.81,47,195,FALSE,"ID,MY,PH,SG,TH,VN",Marine,blanc,1711299,SKUF73430
men,shirts,Classic striped shirts for men,19.79,33.94,42,2238,FALSE,"ID,MY,PH,SG,TH,VN",Red,Khaki,1658562,SKUE72102
men,shirts,loose short-sleeved shirts ethnic style,20.99,42.99,51,4623,FALSE,"ID,MY,PH,SG,TH,VN",As Picture,,1537191,SKUC73976
men,shirts,Cotton degraded print shirt,25.19,37.72,33,2188,FALSE,"ID,MY,PH,SG,TH,VN",Orange,Bleu,1639578,SKUC92040
men,T-Shirts,casual T shirt round neck cotton and linen 8 colors,14.99,28.28,47,1979,FALSE,"ID,MY,PH,SG,TH,VN",White,Gray,1654823,SKUE67579
men,Boxers & Briefs bath,sponge pad penis 3D cut,8.95,9.8,9,584,FALSE,"ID,MY,PH,SG,TH,VN",Black,White,1533766,SKUC96316
men,T-Shirts,T-shirts embroidered cotton Little Cloud,19.99,33.94,41,1669,FALSE,"ID,MY,PH,SG,TH,VN",White,Green,1651332,SKUE55823
men,shirts,Shirt patchwork flowers and colorful stripes,17.99,33.94,47,1521,FALSE,"ID,MY,PH,SG,TH,VN",vert,Jaune,1677960,SKUF08087
men,T-Shirts,99% cotton Fun Monster Cartoon Print Tees,18.89,28.28,33,2230,FALSE,"ID,MY,PH,SG,TH,VN",White,Black,1655420,SKUE69967
men,shirts,Shirt double pocket 100% cotton,19.99,37.72,47,775,FALSE,"ID,MY,PH,SG,TH,VN",Orange Red,White,1689342,SKUF15002
men,shirts,Classic striped shirt with short sleeves,17.99,33.99,47,5393,FALSE,"ID,MY,PH,SG,TH,VN",Black,Khaki,1685846,SKUF17732
men,shirts,Shirts ethnic flowers for men,21.99,37.71,42,4879,FALSE,"ID,MY,PH,SG,TH,VN",Black,,1543563,SKUD08738
men,swimming shorts,Short casual striped bath with lining,17.91,30.16,41,1723,FALSE,"ID,MY,PH,SG,TH,VN",Striped,Blue,1652091,SKUE75063
men,Henley Shirts,Henley Shirt Printed Tropical Plants 65% Cotton,22.04,33.94,35,3670,FALSE,"ID,MY,PH,SG,TH,VN",#01,,1514816,SKUC58832
men,shirts,Shirts striped color block,18.99,33.94,44,2914,FALSE,"ID,MY,PH,SG,TH,VN",Green,Red,1644845,SKUE44731
men,Pants,Pants loose baggy cotton,29.39,55.3,47,5844,FALSE,"ID,MY,PH,SG,TH,VN",Noir,café,1349067,SKUA34045
men,shirts,stripes patchwork shirt 100% cotton,17.99,33.94,47,1425,FALSE,"ID,MY,PH,SG,TH,VN",Yellow,Blue,1677933,SKUF08163
men,shirts,Shirts corduroy plain solid color for men,28.59,41.49,31,4817,FALSE,"ID,MY,PH,SG,TH,VN",Gray,Brown,1580224,SKUD63857
men,Pants,Harem ethnic style corduroy,30.99,49.99,38,1461,FALSE,"ID,MY,PH,SG,TH,VN",Khaki,Army Green,1530058,SKUC44704
men,shirts,Shirts loose stripe collar men,30.79,51.99,41,5087,FALSE,"ID,MY,PH,SG,TH,VN",Noir,Bleu clair,1458275,SKUB62308
men,T-Shirts,T-shirts printed graphics Sun & Planet,13.99,28.99,52,932,FALSE,"ID,MY,PH,SG,TH,VN",vert,Noir,1687412,SKUF27320
men,shirts,Short-sleeved shirt printed flowers,20.99,37.72,44,2799,FALSE,"ID,MY,PH,SG,TH,VN",Black,White,1525737,SKUC69808
men,shirts,casual keyed asymmetric colored shirt,17.99,33.94,47,1404,FALSE,"ID,MY,PH,SG,TH,VN",Black,Green,1689293,SKUF34797
men,shirts,breathable linen shirt and cotton Colorful,24.14,42.99,44,3091,FALSE,"ID,MY,PH,SG,TH,VN",Green,Khaki,1649887,SKUE45633
men,Cardigans,irregular solid color cardigans for men,21.99,37.71,42,3679,FALSE,"ID,MY,PH,SG,TH,VN",Black,Navy,1584023,SKUD02249
men,T-Shirts,T-shirt 100% cotton Eclipse Moon,9.99,29.99,67,2117,FALSE,"ID,MY,PH,SG,TH,VN",Black,White,1672664,SKUE80389
men,shirts,Shirts Stripe Patchwork Contrast Color,21.99,36.15,39,4779,FALSE,"ID,MY,PH,SG,TH,VN",Black,White,1655112,SKUE56151
men,Henley Shirts,collared shirt buttoned cotton and linen,19.99,42.99,54,1526,FALSE,"ID,MY,PH,SG,TH,VN",Cyan,Beige,1463235,SKUB67004
men,shirts,Shirt curved hem striped and printed coconut,17.99,33.94,47,1275,FALSE,"ID,MY,PH,SG,TH,VN",Rose,Bleu clair,1677981,SKUF08220
men,Pants,Harem cotton side loop with sideband,34.64,62.24,44,2105,FALSE,"ID,MY,PH,SG,TH,VN",White,Gray,1556483,SKUD28962
men,T-Shirts,T-shirt 100% cotton printed Surfing Lawyer,14.99,28.28,47,149,FALSE,"ID,MY,PH,SG,TH,VN",Black,Khaki,1687662,SKUF32076
men,swimming shorts,Short printed beach Birds Fish Bones,17.99,33.99,47,83,FALSE,"ID,MY,PH,SG,TH,VN",Bleu,Marine,1694665,SKUF40645
men,Briefs,comfortable cotton panties,13.7,24.61,44,183,FALSE,"ID,MY,PH,SG,TH,VN",Black,White,1588008,SKUD75701
men,Shorts,Man Of Summer Beach Shorts With Multi-pocket Solid Color Pants Casual Cotton Cargo From,45.14,68.99,35,735,FALSE,"ID,MY,PH,SG,TH,VN",kaki,armée verte,1157870,SKU643057
men,Suits,Two Pieces Dress Wedding Business Blazer Suit & Pants,109.99,187.99,42,555,FALSE,"ID,MY,PH,SG,TH,VN",# 01,# 02,1177802,SKU718535
men,shirts,Colorful printed shirt with stripes,19.99,37.72,47,473,FALSE,"ID,MY,PH,SG,TH,VN",Yellow,Red,1683640,SKUF26083
men,shirts,Solid color shirts Corduroy,19.99,39.99,50,44,FALSE,"ID,MY,PH,SG,TH,VN",Pink,,1712044,SKUF74806
men,T-Shirts,T-Shirt banana,14.99,28.99,48,222,FALSE,"ID,MY,PH,SG,TH,VN",Bleu foncé,Bleu clair,1678605,SKUF23369
men,shirts,100% cotton shirt solid color with hidden loop,19.99,37.72,47,194,FALSE,"ID,MY,PH,SG,TH,VN",Green,Blue,1679111,SKUE88176
men,Pants,cotton straight trousers with drawstring,19.99,39.99,50,32,FALSE,"ID,MY,PH,SG,TH,VN",vert,Bleu,1705906,SKUF40402
men,Henley Shirts,casual T shirt long sleeve cotton breathable,27.99,44.99,38,313,FALSE,"ID,MY,PH,SG,TH,VN",Gris clair,Bleu foncé,1433202,SKUB24840
men,Suits,Three-piece suits for men,191.39,332.99,43,459,FALSE,"ID,MY,PH,SG,TH,VN",Noir,Marine,1249896,SKU859863
men,Henley Shirts,Henley Shirt 100% cotton solid color,17.99,33.94,47,80,FALSE,"ID,MY,PH,SG,TH,VN",White,Orange,1691812,SKUF14932
men,Henley Shirts,Shirts Henley further Roll Sleeve Linen,27.49,37.99,28,228,FALSE,"ID,MY,PH,SG,TH,VN",Grey,Blue,1635283,SKUC21061
men,Jackets,Leathers Sweden Coats hooded thickened,98.69,173.99,43,120,FALSE,"ID,MY,PH,SG,TH,VN",Green,Black,1625848,SKUE06320
men,Pyjamas,Sets of pineapple print pajamas,27.99,52.81,47,312,FALSE,"ID,MY,PH,SG,TH,VN",Black,,1675679,SKUF13701
men,shirts,Shirt solid candy-colored printed,17.99,33.94,47,282,FALSE,"ID,MY,PH,SG,TH,VN",Green,Pink,1676845,SKUF10626
men,Pants,Men Pants Light Cowards Comfortable Yoga For Sports Morning,24.14,37.72,36,9421,FALSE,,Gris foncé,Gris,1029010,SKU328975
men,shirts,printed graffiti animated 3D drawing Shirt,24.14,39.99,40,237,FALSE,"ID,MY,PH,SG,TH,VN",Navy Blue,,1667377,SKUE56085
men,shirts,Casual Shirt red and blue stripes,19.99,37.72,47,684,FALSE,"ID,MY,PH,SG,TH,VN",Red,,1645817,SKUE39042
men,Jackets,Slip Men Solid Color Double Pockets Jackets Hot,29.69,42.73,31,391,FALSE,"ID,MY,PH,SG,TH,VN",Coffee,Army Green,1566432,SKUD31942
men,shirts,Shirts breathable patchwork of contrasting colors,25.29,37.71,33,817,FALSE,"ID,MY,PH,SG,TH,VN",Blue,,1666999,SKUE94655
men,Hoodies,Zip Hood Men's Sport,35.19,51.99,32,120,FALSE,"ID,MY,PH,SG,TH,VN",Black,Light Grey,1617384,SKUD81417
men,Boxers & Briefs bath,Swimsuit retro black flower printed quick-drying,15.99,33.42,52,246,FALSE,"ID,MY,PH,SG,TH,VN",Noir,Bleu,1444229,SKUB55235
men,Pyjamas,Stripe Two Piece Soft Coordinates,24.99,52.81,53,359,FALSE,"ID,MY,PH,SG,TH,VN",Striped,,1674845,SKUF03985
men,shirts,ethnic style patchwork shirt,17.99,33.99,47,269,FALSE,"ID,MY,PH,SG,TH,VN",Noir,,1677667,SKUE86751
men,Jackets,single-colored corduroy jackets for men,43.99,61.99,29,567,FALSE,"ID,MY,PH,SG,TH,VN",Dark Blue,Army Green,1564603,SKUD42222
men,shirts,Shirts patchwork corduroy,23.99,47.99,50,63,TRUE,"ID,MY,PH,SG,TH,VN",Green,Yellow,1714992,SKUF78164
men,shirts,Colorful printed butterfly Shirt,19.99,37.72,47,276,FALSE,"ID,MY,PH,SG,TH,VN",White,,1676793,SKUF10634
men,shirts,Casual Shirts multicolored print cat,19.99,39.99,50,61,FALSE,"ID,MY,PH,SG,TH,VN",Blue,,1708560,SKUF66886
men,tanks,multicolored single breathable Tank,17.99,33.99,47,132,FALSE,"ID,MY,PH,SG,TH,VN",blanc,Beige,1680473,SKUE57967
men,Hoodies,Hoody man retro style,35.69,54.99,35,531,FALSE,"ID,MY,PH,SG,TH,VN",Orange,Orange Red,1558320,SKUD34835
men,shirts,Shirt ethnic plain hooded vintage cotton,35.99,60.99,41,3360,FALSE,"ID,MY,PH,SG,TH,VN",Yellow,Gray,1537093,SKUD07927
men,T-Shirts,T-shirts 100% cotton airplane pattern,9.99,29.99,67,167,FALSE,"ID,MY,PH,SG,TH,VN",Black,Grey,1685065,SKUF19306
men,T-Shirts,T-shirts with vertical stripes,14.99,29.99,50,100,FALSE,"ID,MY,PH,SG,TH,VN",Jaune,Rose,1700369,SKUF28128
men,shirts,Printed shirt Graffiti Fun Halloween,19.99,37.72,47,25,TRUE,"ID,MY,PH,SG,TH,VN",Black,,1715383,SKUF74523
men,vests,With Cotton Jacket Multi-pocket For Sport Fishing Photographic Exterior,48.39,70.99,32,744,FALSE,"ID,MY,PH,SG,TH,VN",armée verte,kaki,1126333,SKU576768
men,shirts,Colorful striped shirts,19.99,39.99,50,55,FALSE,"ID,MY,PH,SG,TH,VN",rouge,,1705350,SKUF33705
men,Boxers,Boxer Sexy Casual in Mesh with Hole and pocket Separated,10.99,22.9,52,1211,FALSE,"ID,MY,PH,SG,TH,VN",blanc,Noir,1166947,SKU692370
men,T-Shirts,Graphic T-Shirt printed cotton,27.29,43.99,38,361,FALSE,"ID,MY,PH,SG,TH,VN",White,Yellow,1656378,SKUE52992
men,shirts,Cotton shirt with vertical stripes breathable,18.89,29.99,37,390,FALSE,"ID,MY,PH,SG,TH,VN",Green,Pink,1657475,SKUE54785
men,Pyjamas,Pajama striped faux silk,25.99,49.03,47,114,FALSE,"ID,MY,PH,SG,TH,VN",vert,,1688642,SKUF22259
men,Shorts,Short 100% cotton drawstring,19.99,37.99,47,121,FALSE,"ID,MY,PH,SG,TH,VN",Bleu,vert,1679652,SKUE64426
men,Suits,Colorful Stripe Two Pieces,25.99,51.99,50,26,FALSE,"ID,MY,PH,SG,TH,VN",Green,,1701807,SKUF56593
men,T-Shirts,T-shirts casual printed slogan,25.29,37.71,33,173,FALSE,"ID,MY,PH,SG,TH,VN",White,Black,1657336,SKUE62029
men,Shorts,Short loose 100% cotton patchwork,17.99,33.99,47,109,FALSE,"ID,MY,PH,SG,TH,VN",Noir,rouge,1689003,SKUE64384
men,Pants,Trousers right in linen and cotton,26.24,38.85,33,197,FALSE,"ID,MY,PH,SG,TH,VN",Grey,Navy,1631560,SKUD97677
men,shirts,Shirts printed short-sleeved tropical,23.09,33.94,32,786,FALSE,"ID,MY,PH,SG,TH,VN",Yellow,,1646781,SKUE37470
men,Jumpsuits,"breast pocket combination for men, solid color",34.09,49.99,32,775,FALSE,"ID,MY,PH,SG,TH,VN",Black,Khaki,1551597,SKUC52146
men,shirts,solid color breathable cotton shirts,19.99,39.98,50,84,FALSE,"ID,MY,PH,SG,TH,VN",White,Grey,1704049,SKUF39119
men,shirts,Casual Shirts Design Corduroy,19.99,39.99,50,56,FALSE,"ID,MY,PH,SG,TH,VN",Orange,,1712280,SKUF75117
men,T-Shirts,T-shirt printed cotton,11.99,22.62,47,201,FALSE,"ID,MY,PH,SG,TH,VN",White,Grey,1685205,SKUE98308
men,Sweaters,high collar solid color sweater for men,28.59,49.99,43,986,FALSE,"ID,MY,PH,SG,TH,VN",White,Black,1574968,SKUD46349
men,shirts,Shirts elegant floral pattern for men,27.49,38.99,30,606,FALSE,"ID,MY,PH,SG,TH,VN",Yellow,Navy,1533682,SKUC88489
men,Suits,Sets banana printed lights,27.99,65.98,58,31,FALSE,"ID,MY,PH,SG,TH,VN",Green,,1704796,SKUF42182
men,shirts,Long sleeve shirts solid color,17.99,35.99,50,46,FALSE,"ID,MY,PH,SG,TH,VN",blanc,Noir,1704053,SKUF04387
men,Tanks,Tops printed astronaut starry,14.99,28.28,47,57,FALSE,,Black,,1670827,SKUE70415
men,Suits,printed cartoon funny costumes space,32.99,65.99,50,52,FALSE,"ID,MY,PH,SG,TH,VN",Bleu foncé,,1696431,SKUF25796
men,shirts,3/4 sleeve shirt in linen and cotton united,28.34,42.99,34,417,FALSE,"ID,MY,PH,SG,TH,VN",Navy,White,1417874,SKUA12500
men,shirts,Shirts sexy flowers pure solid color,27.49,37.99,28,48,FALSE,"ID,MY,PH,SG,TH,VN",Black,White,1634277,SKUD03508
men,Boxers & Briefs bath,Padded Sexy Briefs,22.39,32.99,32,3,FALSE,"ID,MY,PH,SG,TH,VN",Blue,,1634336,SKUE43172
men,swimming shorts,Casual pants printed beach shark and flowers,15.99,30.89,48,2,FALSE,"ID,MY,PH,SG,TH,VN",Black,Blue,1713099,SKUF40683
men,shirts,Shirts breathable cotton plant print,21.99,43.98,50,3,FALSE,"ID,MY,PH,SG,TH,VN",Black,,1703495,SKUE99078
men,Sweaters,casual sweater thin sweater men,30.44,52.99,43,84,FALSE,"ID,MY,PH,SG,TH,VN",Gris foncé,Gris clair,1367341,SKUA31238
men,T-Shirts,T-shirt with hood Raglan,29.99,59.98,50,11,FALSE,"ID,MY,PH,SG,TH,VN",blanc,Noir,1699759,SKUE55812
men,shirts,transparent sexy solid color shirts,27.49,37.99,28,51,FALSE,"ID,MY,PH,SG,TH,VN",Black,Off White,1637384,SKUD53146
men,shirts,Shirts retro vintage flowers,21.99,43.99,50,12,FALSE,"ID,MY,PH,SG,TH,VN",Noir,,1698646,SKUF02076
men,T-Shirts,Starry Sky T-shirts printed crewneck,19.99,39.98,50,10,FALSE,"ID,MY,PH,SG,TH,VN",White,Black,1705238,SKUF30305
men,T-Shirts,T-shirts with short sleeves with slogan,16.49,22.62,27,93,FALSE,"ID,MY,PH,SG,TH,VN",Black,White,1663142,SKUE96475
men,Overcoats,Faux fur coat for men,91.99,161.99,43,128,FALSE,"ID,MY,PH,SG,TH,VN",marron,,1370407,SKUA57577
men,Pants,Cargo pants casual fashion for men,58.79,92.99,37,57,FALSE,"ID,MY,PH,SG,TH,VN",Noir,armée verte,1373266,SKUA60645
men,vests,The men thicken warm vest,27.29,39.99,32,55,FALSE,"ID,MY,PH,SG,TH,VN",Gris,Noir,1374597,SKUA60687
men,Boxers,Boxer sports breathable mesh,10.07,16.96,41,37,FALSE,"ID,MY,PH,SG,TH,VN",White,Black,1660400,SKUE68039
men,Overcoats,Cardigan united fur for men,37.99,59.99,37,42,FALSE,"ID,MY,PH,SG,TH,VN",Grey,Khaki,1546479,SKUC80727
